video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,video_error_or_removed
oay-rhUNp9M,18.18.01,Diriliş Ertuğrul 103.Bölüm Fragmanı,TRT Televizyon,1,2018-01-17T20:38:21.000Z,"TRT""|""Türkiye""|""Radyo""|""Televizyon""|""Kurumu""|""Dizi""|""Film""|""İzle""|""Full""|""Hd""|""Tam""|""Bölüm""|""Diriliş""|""Ertuğrul""|""103.Bölüm""|""Fragmanı""|""diriliş 103 fragman""|""diriliş 103 fragman izle""|""diriliş 103.bölüm fragman""|""diriliş 103.bölüm",256541,2661,51,0,https://i.ytimg.com/vi/oay-rhUNp9M/default.jpg,True,False
ZRfTmHblbjg,18.19.01,Produits laitiers : où va l’argent du beurre ? - Cash investigation (intégrale),Cash Investigation,25,2018-01-17T10:49:00.000Z,"cash investigation""|""france 2""|""elise lucet""|""reportage""|""documentaire""|""scandale""|""replay""|""intégral""|""rattrapage""|""intégrale""|""lait""|""produit""|""laitier""|""campagne""|""paysan""|""économie""|""société""|""vache",80416,1949,62,0,https://i.ytimg.com/vi/ZRfTmHblbjg/default.jpg,True,False
oUAT7InAsfs,18.19.01,"Affrontements et blocage de la prison de Fleury-Mérogis (18 janvier 2017, Fleury-Mérogis, France)",CLNEWS,25,2018-01-18T09:57:25.000Z,"CLNEWS clement Lanot""|""news""|""actu""|""france",12977,0,0,0,https://i.ytimg.com/vi/oUAT7InAsfs/default.jpg,True,False
Dsl_Ao9_M6g,18.19.01,NDDL : et maintenant l’addition ! #cdanslair 18.01.2018,C dans l'air,24,2018-01-18T18:17:47.000Z,"macron""|""gouvernement""|""NDDL""|""aéroport""|""nucléaire""|""site""|""écologie",6655,33,15,0,https://i.ytimg.com/vi/Dsl_Ao9_M6g/default.jpg,True,False
MvFcY9rTPx8,18.19.01,Michigan Meteor Jan 16 2018,Mike Austin,25,2018-01-17T01:35:40.000Z,"michigan""|""meteor",4811863,39210,3130,0,https://i.ytimg.com/vi/MvFcY9rTPx8/default.jpg,True,False
7y-D4Ru6ibU,18.19.01,8 Façons d'Avoir Une Grande VIE,Franck Nicolas,26,2018-01-18T18:56:57.000Z,"glob""|""franck""|""nicolas""|""conférencier""|""conferences""|""motivation""|""coach""|""leadership""|""entrepreneurship",6137,0,0,0,https://i.ytimg.com/vi/7y-D4Ru6ibU/default.jpg,True,False
oay-rhUNp9M,18.19.01,Diriliş Ertuğrul 103.Bölüm Fragmanı,TRT Televizyon,1,2018-01-17T20:38:21.000Z,"TRT""|""Türkiye""|""Radyo""|""Televizyon""|""Kurumu""|""Dizi""|""Film""|""İzle""|""Full""|""Hd""|""Tam""|""Bölüm""|""Diriliş""|""Ertuğrul""|""103.Bölüm""|""Fragmanı""|""diriliş 103 fragman""|""diriliş 103 fragman izle""|""diriliş 103.bölüm fragman""|""diriliş 103.bölüm",631846,5151,255,0,https://i.ytimg.com/vi/oay-rhUNp9M/default.jpg,True,False
L0yeD1Jk_yM,18.20.01,"Macron - Philippe : Jusqu'ici, tout va bien ? #cdanslair 19.01.2017",C dans l'air,24,2018-01-19T18:03:50.000Z,"Emmanuel Macron""|""Edouard Philippe""|""Notre-Dame-des-Landes""|""ZAD""|""Politique""|""migrants""|""sondage",7843,38,21,0,https://i.ytimg.com/vi/L0yeD1Jk_yM/default.jpg,True,False
ZRfTmHblbjg,18.20.01,Produits laitiers : où va l’argent du beurre ? - Cash investigation (intégrale),Cash Investigation,25,2018-01-17T10:49:00.000Z,"cash investigation""|""france 2""|""elise lucet""|""reportage""|""documentaire""|""scandale""|""replay""|""intégral""|""rattrapage""|""intégrale""|""lait""|""produit""|""laitier""|""campagne""|""paysan""|""économie""|""société""|""vache",106036,2281,73,0,https://i.ytimg.com/vi/ZRfTmHblbjg/default.jpg,True,False
WjXAALv1KJk,18.20.01,Récupérez les épisodes de CDZA ! Vite !,CDZAbridged,24,2018-01-19T16:09:21.000Z,"CDZA""|""série abrégée""|""chevaliers zodiaque""|""toei",22888,0,0,0,https://i.ytimg.com/vi/WjXAALv1KJk/default.jpg,True,False
oUAT7InAsfs,18.20.01,"Affrontements et blocage de la prison de Fleury-Mérogis (18 janvier 2017, Fleury-Mérogis, France)",CLNEWS,25,2018-01-18T09:57:25.000Z,"CLNEWS clement Lanot""|""news""|""actu""|""france",15129,0,0,0,https://i.ytimg.com/vi/oUAT7InAsfs/default.jpg,True,False
vFhjk7qbMEU,18.21.01,Trump : Un an de folie #cdanslair 20.01.2018,C dans l'air,24,2018-01-20T18:10:29.000Z,"Donald Trump""|""Etats-Unis""|""Politique""|""économie""|""affaires étrangères",9003,67,36,0,https://i.ytimg.com/vi/vFhjk7qbMEU/default.jpg,True,False
maBqda6lgzM,18.21.01,Intégrale - On n'est pas couché 20 janvier 2018 #ONPC,On n'est pas couché,24,2018-01-21T02:06:00.000Z,"onpc""|""on n'est pas couche""|""laurent ruquier""|""yann moix""|""christine angot""|""20 janvier 2018",8207,0,0,0,https://i.ytimg.com/vi/maBqda6lgzM/default.jpg,True,False
riBAQNm2Bfk,18.21.01,Roger Federer vs Richard Gasquet Highlights AO 2018,Smash TV,22,2018-01-20T12:09:28.000Z,"Federer vs Gasquet""|""Federer Gasquet""|""Federer Gasquet 2018""|""Federer AO""|""Federer vs Gasquet 2018""|""Federer Gasquet AO 2018""|""Federer vs Gasquet AO 2018""|""Federer Gasquet AO""|""Roger Federer AO""|""Richard Gasquet Roger Federer""|""Federer Gasquet highlights""|""Gasquet Federer AO""|""Gasquet Federer highlights""|""Gasquet V Federer AO 2018",208810,0,0,0,https://i.ytimg.com/vi/riBAQNm2Bfk/default.jpg,True,False
EYFTjvwTHf4,18.22.01,L’Esprit d’escalier 21 janvier 2018  / Alain Finkielkraut & Elisabeth Levy,RADIO RCJ,25,2018-01-21T11:34:21.000Z,[none],7955,0,0,0,https://i.ytimg.com/vi/EYFTjvwTHf4/default.jpg,True,False
btOL18HjdlY,18.22.01,"Car Slams into Tow Truck, Flies Off Truck's Ramp",Associated Press,25,2018-01-18T22:47:40.000Z,"news""|""associated press""|""ap""|""ap online""|""associated press style""|""breaking news""|""latest news""|""business""|""finance""|""politics""|""local news""|""commentary""|""reports""|""current affairs""|""top news""|""headlines""|""news today""|""michigan state police""|""michigan state government""|""detroit""|""michigan""|""united states""|""north america""|""regional (ap video-us only""|""automobile shows""|""automobiles""|""lifestyle""|""car""|""slams""|""tow""|""truck""|""flies""|""truck's""|""ramp",40165,45,2,0,https://i.ytimg.com/vi/btOL18HjdlY/default.jpg,True,False
7_EUFc42pXA,18.22.01,Comment savoir si tu es sincère ? Rachid Eljay,Pr. Rachid Eljay chaine officielle 1,27,2018-01-21T17:14:02.000Z,"Rachid""|""Imam""|""El""|""jay""|""Abou""|""houdeyfa""|""Islam""|""Allah""|""mosquée""|""Brest""|""mort""|""musulman""|""tombe""|""tawhid""|""soeurs""|""mariage""|""divorce""|""dépression""|""angoisse""|""religion""|""soucis""|""Eljay""|""maliki""|""madhab""|""maroc""|""sunna""|""hadith""|""ccib""|""centre""|""culturel""|""paradis""|""enfer""|""hijab""|""voile""|""fiqh""|""'aquida""|""tafsir""|""hanifa""|""shafi'i""|""ahmed""|""aumone""|""invocation""|""média""|""imam""|""uoif""|""cfcm""|""prophète""|""Dieu""|""ange""|""jinn""|""sermon""|""conférence""|""tolérance""|""algérie""|""tunisie""|""sénegale""|""hajj""|""omra""|""tawaf""|""fatwa",11423,1463,8,0,https://i.ytimg.com/vi/7_EUFc42pXA/default.jpg,True,False
zmsxWmbP3rQ,18.22.01,RDC : Des marches à Kinshasa et dans tout le pays ce dimanche (21/01/2018),"Africa Music , Dance , Actu , Buzz , Sport",22,2018-01-21T11:12:04.000Z,[none],18844,95,3,0,https://i.ytimg.com/vi/zmsxWmbP3rQ/default.jpg,True,False
6rFk5l3MoFQ,18.22.01,"Inondations à Figeac, des personnes évacuées",France 3 Occitanie,25,2018-01-21T17:06:44.000Z,"France 3 Occitanie""|""Occitanie""|""France Télévisions""|""télévision",3231,0,0,0,https://i.ytimg.com/vi/6rFk5l3MoFQ/default.jpg,True,False
RX-w14S02ZU,18.22.01,Les portraits qui font l'actualité - On n'est pas couché 13 janvier 2018 #ONPC,On n'est pas couché,24,2018-01-20T23:23:43.000Z,"onpc""|""on n'est pas couche""|""laurent ruquier""|""yann moix""|""christine angot""|""20 janvier 2018",32085,0,0,0,https://i.ytimg.com/vi/RX-w14S02ZU/default.jpg,True,False
N1A9A4zxA8Q,18.22.01,JARRY DANS TOUS SES ETATS - Pour la 100ème de Vendredi tout est permis,Numéro Six,24,2018-01-20T22:28:04.000Z,[none],6734,0,0,0,https://i.ytimg.com/vi/N1A9A4zxA8Q/default.jpg,True,False
PFIDZ1esV7s,18.23.01,Les effets de la météo près de Bellegarde (Ain),France 3 Auvergne-Rhône-Alpes,25,2018-01-22T17:32:14.000Z,"France3""|""France""|""Télévisions""|""Auvergne-Rhône-Alpes""|""AIN""|""météo""|""france 3 Auvergne Rhône-Alpes",9025,17,2,0,https://i.ytimg.com/vi/PFIDZ1esV7s/default.jpg,True,False
maBqda6lgzM,18.23.01,Intégrale - On n'est pas couché 20 janvier 2018 #ONPC,On n'est pas couché,24,2018-01-21T02:06:00.000Z,"onpc""|""on n'est pas couche""|""laurent ruquier""|""yann moix""|""christine angot""|""20 janvier 2018",106213,0,0,0,https://i.ytimg.com/vi/maBqda6lgzM/default.jpg,True,False
WOFGbZkxW2I,18.23.01,Radicalisation : nouveau poison des prisons  #cdanslair 22.01.2018,C dans l'air,24,2018-01-22T18:26:47.000Z,"prisons""|""radicalisation""|""justice""|""terrorisme""|""macron""|""surveillants",5636,28,9,0,https://i.ytimg.com/vi/WOFGbZkxW2I/default.jpg,True,False
FZjmkNBCJss,18.23.01,Rudina/ Flet xhaxhai i 23-vjeçarit qe vrau studenten: Ishin te lidhur  (22.01.2018),RTV KLAN,24,2018-01-22T16:50:59.000Z,"Rudina""|""rudina magjistari""|""vrasje""|""albana caushaj""|""Aldison Beluli""|""Ariela Murataj""|""Andon Belulaj",88585,0,0,0,https://i.ytimg.com/vi/FZjmkNBCJss/default.jpg,True,False
2Hxql60JPqE,18.23.01,Kisabac Lusamutner eter 22.01.18 Gnal-Galov,KisabacLusamutner,29,2018-01-22T17:53:53.000Z,"Kisabac""|""Lusamutner""|""hrach""|""muradyan""|""qeshishyan""|""archy""|""atv""|""www.atv.am""|""hayastan""|""armenia""|""erevan""|""yerevan""|""tv""|""haykakan""|""irakan""|""patmutyunner""|""depqer""|""herustatesutyan""|""tiv""|""mek""|""talk""|""show""|""կիսաբաց""|""լուսամուտներ""|""հրաչ""|""մուրադյան""|""արչի""|""հայաստան""|""արմենիա""|""երևան""|""eter""|""եթեր""|""2018""|""22.01.2018""|""ԳՆԱԼ-ԳԱԼՈՎ""|""Gnal-Galov",35667,142,50,0,https://i.ytimg.com/vi/2Hxql60JPqE/default.jpg,True,False
83ffuqf_kfs,18.23.01,"2 mois pour trier, organiser et nettoyer : Semaine 3 / Les chambres",COOK WITH ME,26,2018-01-22T07:00:00.000Z,"#astucesmaison""|""#organisation""|""#ménage""|""#viedefamille""|""tri""|""désencombrement""|""grandménage""|""homechallenge""|""nettoyage""|""nettoyagedeprintemps",5927,0,0,0,https://i.ytimg.com/vi/83ffuqf_kfs/default.jpg,True,False
x7Ak_smoshg,18.23.01,La présentation de Gustavo Poyet à la presse,FCGirondinsBordeaux,17,2018-01-22T15:46:32.000Z,"Girondins""|""foot""|""football""|""Bordeaux""|""FCGB""|""scapulaire""|""Ligue1""|""Soccer""|""Stéphane Martin""|""Gustavo Poyet""|""Entraîneur""|""Conférence de presse",3187,76,1,0,https://i.ytimg.com/vi/x7Ak_smoshg/default.jpg,True,False
7_EUFc42pXA,18.23.01,Comment savoir si tu es sincère ? Rachid Eljay,Pr. Rachid Eljay chaine officielle 1,27,2018-01-21T17:14:02.000Z,"Rachid""|""Imam""|""El""|""jay""|""Abou""|""houdeyfa""|""Islam""|""Allah""|""mosquée""|""Brest""|""mort""|""musulman""|""tombe""|""tawhid""|""soeurs""|""mariage""|""divorce""|""dépression""|""angoisse""|""religion""|""soucis""|""Eljay""|""maliki""|""madhab""|""maroc""|""sunna""|""hadith""|""ccib""|""centre""|""culturel""|""paradis""|""enfer""|""hijab""|""voile""|""fiqh""|""'aquida""|""tafsir""|""hanifa""|""shafi'i""|""ahmed""|""aumone""|""invocation""|""média""|""imam""|""uoif""|""cfcm""|""prophète""|""Dieu""|""ange""|""jinn""|""sermon""|""conférence""|""tolérance""|""algérie""|""tunisie""|""sénegale""|""hajj""|""omra""|""tawaf""|""fatwa",18820,1924,16,0,https://i.ytimg.com/vi/7_EUFc42pXA/default.jpg,True,False
7aC7AEBQ24w,18.23.01,Djihadistes l impossible retour,N X,22,2018-01-21T21:14:41.000Z,[none],13726,0,0,0,https://i.ytimg.com/vi/7aC7AEBQ24w/default.jpg,True,False
PFIDZ1esV7s,18.24.01,Les effets de la météo près de Bellegarde (Ain),France 3 Auvergne-Rhône-Alpes,25,2018-01-22T17:32:14.000Z,"France3""|""France""|""Télévisions""|""Auvergne-Rhône-Alpes""|""AIN""|""météo""|""france 3 Auvergne Rhône-Alpes",34851,138,17,0,https://i.ytimg.com/vi/PFIDZ1esV7s/default.jpg,True,False
5u9m0ya0qs0,18.24.01,Islam et secte : leur enfant a été endoctriné - Ça commence aujourd'hui,Ça commence aujourd'hui,24,2018-01-23T14:00:00.000Z,"secte""|""ça commence aujourd'hui""|""faustine bollaert""|""france 2""|""france télévisions""|""témoignage""|""destin""|""émission de télévision""|""réservoir prod""|""toute une histoire""|""c'est mon choix""|""ça se discute""|""dispute""|""émotion""|""clash""|""confessions intimes""|""tellement vrai""|""islam""|""radicalisation""|""déradicalisation""|""amour""|""famille""|""endoctrinement""|""dounia bouzar""|""coran""|""religion""|""sortir""|""s’échapper""|""fugue""|""fuir""|""syrie""|""daesh""|""salafiste""|""piétiste""|""voile""|""burka""|""burkini",11401,122,18,0,https://i.ytimg.com/vi/5u9m0ya0qs0/default.jpg,True,False
7aC7AEBQ24w,18.24.01,Djihadistes l impossible retour,N X,22,2018-01-21T21:14:41.000Z,[none],20088,0,0,0,https://i.ytimg.com/vi/7aC7AEBQ24w/default.jpg,True,False
ZoswbJliSHE,18.24.01,Le retour du fils prodigue...,philippe jandrok,22,2018-01-23T10:41:42.000Z,[none],4176,0,0,0,https://i.ytimg.com/vi/ZoswbJliSHE/default.jpg,True,False
m_LGx0z2D4A,18.24.01,Kisabac Lusamutner eter 23.01.18 Krak Tesatsnere,KisabacLusamutner,29,2018-01-23T17:58:10.000Z,"Kisabac""|""Lusamutner""|""hrach""|""muradyan""|""qeshishyan""|""archy""|""atv""|""www.atv.am""|""hayastan""|""armenia""|""erevan""|""yerevan""|""tv""|""haykakan""|""irakan""|""patmutyunner""|""depqer""|""herustatesutyan""|""tiv""|""mek""|""talk""|""show""|""կիսաբաց""|""լուսամուտներ""|""հրաչ""|""մուրադյան""|""արչի""|""հայաստան""|""արմենիա""|""երևան""|""eter""|""եթեր""|""2018""|""23.01.2018""|""ԿՐԱԿ""|""ՏԵՍԱԾՆԵՐԸ""|""Krak""|""Tesatsnere""|""Tesatsner@""|""Tesacnere""|""Tesacner@",29663,118,30,0,https://i.ytimg.com/vi/m_LGx0z2D4A/default.jpg,True,False
hY7z7MXU5Co,18.24.01,Prends soin de ton épouse - Nader Abou Anas,NaderAbouAnas,27,2018-01-23T20:05:49.000Z,[none],2409,256,5,0,https://i.ytimg.com/vi/hY7z7MXU5Co/default.jpg,True,False
PFIDZ1esV7s,18.25.01,Les effets de la météo près de Bellegarde (Ain),France 3 Auvergne-Rhône-Alpes,25,2018-01-22T17:32:14.000Z,"France3""|""France""|""Télévisions""|""Auvergne-Rhône-Alpes""|""AIN""|""météo""|""france 3 Auvergne Rhône-Alpes",41777,174,23,0,https://i.ytimg.com/vi/PFIDZ1esV7s/default.jpg,True,False
Wxij-L8pvGY,18.25.01,Kisabac Lusamutner eter 24.01.18 Meghavor Sere,KisabacLusamutner,29,2018-01-24T18:04:07.000Z,"Kisabac""|""Lusamutner""|""hrach""|""muradyan""|""qeshishyan""|""archy""|""atv""|""www.atv.am""|""hayastan""|""armenia""|""erevan""|""yerevan""|""tv""|""haykakan""|""irakan""|""patmutyunner""|""depqer""|""herustatesutyan""|""tiv""|""mek""|""talk""|""show""|""կիսաբաց""|""լուսամուտներ""|""հրաչ""|""մուրադյան""|""արչի""|""հայաստան""|""արմենիա""|""երևան""|""eter""|""եթեր""|""2018""|""24.01.2018""|""ՄԵՂԱՎՈՐ""|""ՍԵՐԸ""|""Meghavor""|""Sere""|""Ser@",28146,92,34,0,https://i.ytimg.com/vi/Wxij-L8pvGY/default.jpg,True,False
kKL5Lmevp60,18.25.01,Visite un malade tu y trouveras ton Seigneur ! Rachid Eljay,Pr. Rachid Eljay chaine officielle 1,27,2018-01-24T19:13:03.000Z,"Rachid""|""Imam""|""El""|""jay""|""Abou""|""houdeyfa""|""Islam""|""Allah""|""mosquée""|""Brest""|""mort""|""musulman""|""tombe""|""tawhid""|""soeurs""|""mariage""|""divorce""|""dépression""|""angoisse""|""religion""|""soucis""|""Eljay""|""maliki""|""madhab""|""maroc""|""sunna""|""hadith""|""ccib""|""centre""|""culturel""|""paradis""|""enfer""|""hijab""|""voile""|""fiqh""|""'aquida""|""tafsir""|""hanifa""|""shafi'i""|""ahmed""|""aumone""|""invocation""|""média""|""imam""|""uoif""|""cfcm""|""prophète""|""Dieu""|""ange""|""jinn""|""sermon""|""conférence""|""tolérance""|""algérie""|""tunisie""|""sénegale",4392,687,3,0,https://i.ytimg.com/vi/kKL5Lmevp60/default.jpg,True,False
5u9m0ya0qs0,18.25.01,Islam et secte : leur enfant a été endoctriné - Ça commence aujourd'hui,Ça commence aujourd'hui,24,2018-01-23T14:00:00.000Z,"secte""|""ça commence aujourd'hui""|""faustine bollaert""|""france 2""|""france télévisions""|""témoignage""|""destin""|""émission de télévision""|""réservoir prod""|""toute une histoire""|""c'est mon choix""|""ça se discute""|""dispute""|""émotion""|""clash""|""confessions intimes""|""tellement vrai""|""islam""|""radicalisation""|""déradicalisation""|""amour""|""famille""|""endoctrinement""|""dounia bouzar""|""coran""|""religion""|""sortir""|""s’échapper""|""fugue""|""fuir""|""syrie""|""daesh""|""salafiste""|""piétiste""|""voile""|""burka""|""burkini",21636,181,44,0,https://i.ytimg.com/vi/5u9m0ya0qs0/default.jpg,True,False
rM-5iazvxh0,18.26.01,"Dans le Puy-de-Dôme, Emmanuel Macron visite l'entreprise Michelin",France 3 Auvergne-Rhône-Alpes,25,2018-01-25T10:46:15.000Z,"France3""|""France""|""Télévisions""|""Auvergne-Rhône-Alpes",3219,8,1,0,https://i.ytimg.com/vi/rM-5iazvxh0/default.jpg,True,False
j2dp8WhH0TE,18.26.01,Emeutes nutella 25 janvier 2018 loire intermarché,Djé RemX,10,2018-01-25T12:53:31.000Z,"nutella""|""emeute""|""emeutes""|""bagarres""|""nutella intermarché""|""nutella réduction""|""emeutes intermarché""|""intermarché nutella""|""nutella 25 janvier 2018""|""25 janvier 2018""|""26 janvier 2018""|""27 janvier 2018""|""intermarché loire",5382,0,0,0,https://i.ytimg.com/vi/j2dp8WhH0TE/default.jpg,True,False
ixWI-qmW6YE,18.26.01,After Foot du jeudi 25/01 – Partie 1/3 - Débrief de Strasbourg/Lille (2-1),AFTER FOOT,17,2018-01-25T23:12:50.000Z,"BFMSPORTBOOST""|""afterfoot""|""football""|""debat""|""strategie""|""reactions""|""gilbert brisbois""|""compte-rendus""|""sport""|""rmc""|""rmcsport""|""radio""|""opinion""|""debrief""|""coupe de france""|""strasbourg""|""lille""|""jerome rothen""|""daniel riolo",3892,0,0,0,https://i.ytimg.com/vi/ixWI-qmW6YE/default.jpg,True,False
-TQevxHMDKs,18.26.01,Pucharelli 74cc Supa Chupa c'est fini,Tomahawktuning,2,2018-01-25T09:30:01.000Z,[none],4795,0,0,0,https://i.ytimg.com/vi/-TQevxHMDKs/default.jpg,True,False
Ef9xFWlfyEU,18.26.01,Ce que les 50 ans connaissent et que les 20 ans devraient faire.,Franck Nicolas,26,2018-01-25T19:12:31.000Z,"glob""|""franck""|""nicolas""|""conférencier""|""conferences""|""motivation""|""coach""|""leadership""|""entrepreneurship",6545,402,13,0,https://i.ytimg.com/vi/Ef9xFWlfyEU/default.jpg,True,False
9pQ4fiw89O0,18.27.01,PIERRE JOVANOVIC - LES EFFETS DEVASTATEURS DE LA PLANCHE A BILLETS,Planetes360,25,2018-01-26T17:00:00.000Z,"PIERRE JOVANOVIC""|""JOVANOVIC""|""ARGENT""|""CASH""|""BANQUE""|""BCE""|""EUROPE""|""FRANCE""|""POLITIQUE""|""MACRON""|""MARINE LE PEN""|""LE PEN""|""FN""|""HOLLANDE""|""CLASH""|""ZEMMOUR""|""ZEMMOUR & NAULLEAU""|""CNEWS""|""RTL""|""BFM""|""BFM TV""|""RMC""|""BFM BUSINESS""|""NICOLAS DOZE""|""ERIC ZEMMOUR""|""ERIC NAULLEAU""|""ALAIN SORAL""|""E&R""|""BTC""|""BITCOIN""|""CHARLES GAVE""|""OLIVIER DELAMARCHE""|""BECHADE""|""NATACHA POLONY""|""POLONY""|""FACEBOOK""|""TWITTER""|""YOUTUBE""|""INSTAGRAM""|""CENSURE""|""FAKENEWS""|""ONPC""|""TV""|""HISTOIRE",7915,318,8,0,https://i.ytimg.com/vi/9pQ4fiw89O0/default.jpg,True,False
-UInbFcz5_4,18.27.01,Macron : holp-up à droite #cdanslair 26.01.2018,C dans l'air,24,2018-01-26T18:13:28.000Z,"macron""|""droite""|""wauquiez""|""Parti socialiste""|""Les républicains""|""EMISSION POLITIQUE",8794,37,13,0,https://i.ytimg.com/vi/-UInbFcz5_4/default.jpg,True,False
NggtACKCsVE,18.27.01,"Demande la guidée pour les gens, pas la malédiction ! Rachid Eljay",Pr. Rachid Eljay chaine officielle 1,27,2018-01-26T18:35:53.000Z,"imam""|""Brest""|""Rachid""|""El""|""jay""|""Abou""|""houdeyfa""|""Islam""|""Allah""|""mosquée""|""إسلام""|""mort""|""facebook""|""musulman""|""tombe""|""tawhid""|""soeurs""|""mariage""|""divorce""|""dépression""|""angoisse""|""religion""|""soucis""|""maliki""|""madhab""|""maroc""|""sunna""|""hadith""|""ccib""|""centre""|""culturel""|""paradis""|""enfer""|""hijab""|""voile""|""fiqh""|""'aquida""|""tafsir""|""hanifa""|""shafi'i""|""ahmed""|""aumone""|""invocation""|""média""|""uoif""|""cfcm""|""prophète""|""Dieu""|""ange""|""buzz""|""jinn""|""sermon""|""conférence""|""tolérance""|""algérie""|""tunisie""|""sénegale""|""fatwa""|""salaf",3922,397,1,0,https://i.ytimg.com/vi/NggtACKCsVE/default.jpg,True,False
8WElRtHhcC4,18.27.01,Pucharelli derniere video embarquee,Tomahawktuning,2,2018-01-26T11:33:06.000Z,[none],3927,0,0,0,https://i.ytimg.com/vi/8WElRtHhcC4/default.jpg,True,False
EhW4Kql9JI8,18.27.01,"Le mystérieux message de Laura Smet, moins de deux mois après le décès de Johnny",6Medias,22,2018-01-26T12:29:56.000Z,"PEOPLE""|""France""|""Johnny Hallyday""|""Laura Smet""|""Nathalie Baye""|""David Hallyday",7822,0,0,0,https://i.ytimg.com/vi/EhW4Kql9JI8/default.jpg,True,False
APIO1R-qpiM,18.28.01,Fin de l'argent liquide : on nous cash tout ? #cdanslair 27.01.2018,C dans l'air,24,2018-01-27T18:08:15.000Z,"économie""|""sans contact""|""argent""|""banque""|""monnaie""|""carte bancaire""|""billet",6963,43,19,0,https://i.ytimg.com/vi/APIO1R-qpiM/default.jpg,True,False
No99lbNwBg0,18.28.01,Drake - God's Plan (Lyrics / Lyric Video),HipHop Sounds,10,2018-01-26T23:10:25.000Z,"drake""|""god's plan""|""lyrics""|""scary hours""|""drake god's plan""|""drake god's plan lyrics""|""god's plan lyrics""|""god's plan drake lyrics""|""drake gods plan""|""drake gods plan lyrics""|""drake god's plan official audio""|""official audio""|""official video""|""drake scary hours""|""god's""|""plan""|""scary""|""hours""|""rap""|""hip hop""|""hiphop sounds""|""drake 2018",652104,16762,369,0,https://i.ytimg.com/vi/No99lbNwBg0/default.jpg,True,False
